judgment_id,query_id,query,type,image_id,image_path,source_systems,best_rank,ranks_by_system,max_score,matched_keywords,detected_objects,brightness,contrast,saturation,warmth,relevance,confidence,comment
q017__Gzm1yUip9Yw,Q017,person in street photography,object_text,Gzm1yUip9Yw,data\unsplash-lite\images\Gzm1yUip9Yw.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,3,faiss_baseline:3|faiss_style_rerank:3|qdrant_filtered:3|qdrant_object_rerank:3|qdrant_semantic:3,0.573808,apparel;asphalt;automobile;banister;bicycle;bike;black and white;building;car;clothing;couple;crawling;cyclist;driving;fence;flooring;freeway;handrail;human;hurdle;intersection;kart;light and shadow;office building;path;pedestrian;person;phone photgraphy;railing;road;running track;shorts;silhouette;sport;sports;street photogrphy;tarmac;transportation;two people;vehicle;wall,person,0.377706,0.327916,0.014324,0.500087,2,high,
q017__2Cirx1WkMvU,Q017,person in street photography,object_text,2Cirx1WkMvU,data\unsplash-lite\images\2Cirx1WkMvU.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,4,faiss_baseline:4|faiss_style_rerank:4|qdrant_filtered:4|qdrant_object_rerank:4|qdrant_semantic:4,0.573181,alley;alleyway;apparel;architecture;asphalt;banister;building;car;city;city life;clothing;coat;column;corridor;crowd;dark;darkness;dome;door;elevator;evening;evening dress;exterior;fashion;female;floor;flooring;footwear;gown;hair;handrail;high rise;holding;human;infrastructure;jacket;light;man;metropolis;military;military uniform;moody;nature;night;office building;officer;outdoors;overcoat;pants;pedestrian;people;person;pillar;prison;road;robe;runway;shadow;shoe;silhouette;sitting;sleeve;sliding door;snapshot;soldier;stage;street;street photography;suit;tarmac;tower;town;tuxedo;urban;wall lamp;window;woman,person,0.081484,0.132420,0.326661,0.491314,2,high,
q017__uWvLFkvm8uI,Q017,person in street photography,object_text,uWvLFkvm8uI,data\unsplash-lite\images\uWvLFkvm8uI.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,5,faiss_baseline:5|faiss_style_rerank:5|qdrant_filtered:5|qdrant_object_rerank:5|qdrant_semantic:5,0.572673,crowd;flare;fog;human;light;mist;nature;outdoors;person;pollution;smog;smoke;weather,person,0.317254,0.197514,0.237947,0.544977,2,high,
q017__H5llhoZSm9Y,Q017,person in street photography,object_text,H5llhoZSm9Y,data\unsplash-lite\images\H5llhoZSm9Y.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,6,faiss_baseline:6|faiss_style_rerank:6|qdrant_filtered:6|qdrant_object_rerank:6|qdrant_semantic:6,0.572629,apparel;art;back;black hair;blossom;clothing;coat;dance pose;dress;evening dress;face;fashion;female;finger;floral design;flower;flower arrangement;flower bouquet;geranium;girl;gown;graphics;hair;human;leisure activities;lingerie;long sleeve;musical instrument;musician;neck;overcoat;pattern;people;person;photo;photography;plant;pollen;portrait;railing;robe;silhouette;skin;sleeve;suit;tuxedo;underwear;wall;woman,person,0.131953,0.141691,0.000000,0.500000,2,high,
q017__q3sEEze3X_w,Q017,person in street photography,object_text,q3sEEze3X_w,data\unsplash-lite\images\q3sEEze3X_w.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,7,faiss_baseline:7|faiss_style_rerank:7|qdrant_filtered:7|qdrant_object_rerank:7|qdrant_semantic:7,0.572401,apparel;asphalt;automobile;banister;building;car;city;clothing;coat;cowboy hat;downtown;handrail;hat;human;intersection;metropolis;office building;overcoat;person;road;sun hat;tarmac;town;transportation;urban;vehicle,car;person,0.354222,0.239028,0.374396,0.467476,2,high,
q017__DICEPtYOr1M,Q017,person in street photography,object_text,DICEPtYOr1M,data\unsplash-lite\images\DICEPtYOr1M.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,8,faiss_baseline:8|faiss_style_rerank:8|qdrant_filtered:8|qdrant_object_rerank:8|qdrant_semantic:8,0.572126,alley;alleyway;back;bass;black;black and white;blur;bokeh;building;carry;chess;city;community;crowd;face;game;guitar;hoodies;human;jacket;life;london;man;market;monochrome;pedestrian;people;person;photograph;portrait;road;rock;street;town;urban,person,0.357352,0.356913,0.000000,0.500000,2,high,
q017__NxhnRkhKIrc,Q017,person in street photography,object_text,NxhnRkhKIrc,data\unsplash-lite\images\NxhnRkhKIrc.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,9,faiss_baseline:9|faiss_style_rerank:9|qdrant_filtered:9|qdrant_object_rerank:9|qdrant_semantic:9,0.571588,apparel;clothing;coat;fog;hat;human;mist;nature;outdoors;overcoat;people;person;pollution;smog;smoke;street photography;weather,person,0.426330,0.184720,0.086702,0.517622,2,high,
q017__uTad53fcxss,Q017,person in street photography,object_text,uTad53fcxss,data\unsplash-lite\images\uTad53fcxss.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,10,faiss_baseline:10|faiss_style_rerank:10|qdrant_filtered:10|qdrant_object_rerank:10|qdrant_semantic:10,0.571313,apparel;banister;canopy;clothing;coat;footwear;handrail;human;overcoat;person;railing;shoe;staircase;umbrella,person;umbrella,0.169628,0.164983,0.362907,0.484445,2,high,
q018__53nKeaK402I,Q018,dog on beach,object_text,53nKeaK402I,data\unsplash-lite\images\53nKeaK402I.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,1,faiss_baseline:1|faiss_style_rerank:1|qdrant_filtered:1|qdrant_object_rerank:1|qdrant_semantic:1,0.593403,animal;beach;canine;coast;collie;dog;dune;eskimo dog;golden retriever;hound;labrador retriever;mammal;nature;ocean;outdoors;pet;promontory;running;sand;sea;sea waves;shoreline;soil;sport;sports;strap;texture;water;white dog;wood,dog,0.522016,0.252526,0.169030,0.524939,2,high,
q018__Bx7ibIKcGkA,Q018,dog on beach,object_text,Bx7ibIKcGkA,data\unsplash-lite\images\Bx7ibIKcGkA.jpg,faiss_baseline|faiss_style_rerank|qdrant_semantic,2,faiss_baseline:2|faiss_style_rerank:2|qdrant_semantic:2,0.317088,animal;appenzeller;bay;beach;black cat;black dog;boat;canine;cat;chair;cliff;cloud;coast;dawn;desert;dock;dog;dusk;egypt;exercise;female;fitness;furniture;german shepherd;horizon;hound;jogging;labrador retriever;lake;landscape;mammal;man;mountain;mountains;nature;nuweiba;ocean;outdoors;pet;photo;photography;pier;port;puppy;red sea;red sky;rowboat;running;sand;sea;shoreline;silhouette;sinai;sitting;sky;sport;sports;standing;sunset;swimming;transportation;vehicle;walking;water;waterfront;word;working out;yoga,bird,0.759972,0.180690,0.132302,0.478028,2,high,
q018__nAnv-ayK1wE,Q018,dog on beach,object_text,nAnv-ayK1wE,data\unsplash-lite\images\nAnv-ayK1wE.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|faiss_style_rerank|qdrant_semantic,2,faiss_baseline:3|faiss_style_rerank:3|qdrant_filtered:2|qdrant_object_rerank:2|qdrant_semantic:3,0.591654,animal;back;beach;beagle;bokeh;boxer;breeze;bulldog;canine;coast;dog;ears;french bulldog;german shepherd;ground;harness;leash;mammal;nature;ocean;outdoors;pet;pitbull;police dog;pug;puggle;puppy;sand;sea;seaside;shoreline;skin;strap;sunny;terrier;water;windy,dog,0.774205,0.135213,0.116304,0.529262,2,high,
q018__e-Bvu4S6sII,Q018,dog on beach,object_text,e-Bvu4S6sII,data\unsplash-lite\images\e-Bvu4S6sII.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|faiss_style_rerank|qdrant_semantic,3,faiss_baseline:4|faiss_style_rerank:4|qdrant_filtered:3|qdrant_object_rerank:3|qdrant_semantic:4,0.591463,animal;beach;body of water;cloud;coast;dog;dog on beach;landscape;leisure activities;mountain;nature;ocean;outdoors;pebble;pebbly beach;pet;promontory;rock;scenery;sea;sea waves;seashore;seaside;shore;stones;water;wave,cow;dog,0.576772,0.124852,0.206665,0.442737,2,high,
q018__U_5ePt5_IaU,Q018,dog on beach,object_text,U_5ePt5_IaU,data\unsplash-lite\images\U_5ePt5_IaU.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|faiss_style_rerank|qdrant_semantic,4,faiss_baseline:5|faiss_style_rerank:5|qdrant_filtered:4|qdrant_object_rerank:4|qdrant_semantic:5,0.590235,animal;arecaceae;beach;blue water;canine;chihuahua;coast;cute;dog;dog like mammal;flora;fun;goat;grass;happy;holiday;horizon;lagoon;lake;landscape;leisure activities;mammal;morning;nature;ocean;outdoors;palm tree;pet;plant;play;playful;playful dog;playing;puppy;road;sand;scenery;sea;sea side;sky;sun;tree;water;white,dog;person,0.713150,0.144889,0.113333,0.482140,2,high,
q018__o_raXRpXiW8,Q018,dog on beach,object_text,o_raXRpXiW8,data\unsplash-lite\images\o_raXRpXiW8.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|faiss_style_rerank|qdrant_semantic,5,faiss_baseline:7|faiss_style_rerank:7|qdrant_filtered:5|qdrant_object_rerank:5|qdrant_semantic:7,0.588045,animal;architecture;bay;beach;beagle;building;canine;coast;dog;german shepherd;ground;hound;land;landscape;mammal;nature;ocean;outdoors;pet;plant;promontory;puppy;rock;sand;scenery;sea;shoreline;slate;strap;tower;tree;water,dog,0.633405,0.164779,0.149747,0.535800,2,high,
q018__1nPPNXTMcjk,Q018,dog on beach,object_text,1nPPNXTMcjk,data\unsplash-lite\images\1nPPNXTMcjk.jpg,faiss_baseline|faiss_style_rerank|qdrant_semantic,6,faiss_baseline:6|faiss_style_rerank:6|qdrant_semantic:6,0.309555,beach;coast;coastal and oceanic landforms;exercise;fitness;horizon;horse;jogging;nature;ocean;outdoors;pony;sand;sea;shore;sky;soil;sport;sports;water;wave;wind wave;working out,horse;person,0.845425,0.146806,0.080636,0.470474,2,high,
q018__EdlNaRhg9ik,Q018,dog on beach,object_text,EdlNaRhg9ik,data\unsplash-lite\images\EdlNaRhg9ik.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|faiss_style_rerank|qdrant_semantic,6,faiss_baseline:8|faiss_style_rerank:8|qdrant_filtered:6|qdrant_object_rerank:6|qdrant_semantic:8,0.587777,adventure;animal;beach;canine;cocker spaniel;cute;dog;duck;golden retriever;ground;happy;laying;mammal;nature;nova;nova scotia duck tolling retriever;outdoors;outside;path;pet;puppy;retriever;sand;scotia;spaniel;strap;tired;tolling;walk;walkies,dog,0.409874,0.245820,0.401133,0.583642,2,high,
q018__-DueXI-0AO0,Q018,dog on beach,object_text,-DueXI-0AO0,data\unsplash-lite\images\-DueXI-0AO0.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|faiss_style_rerank|qdrant_semantic,7,faiss_baseline:9|faiss_style_rerank:9|qdrant_filtered:7|qdrant_object_rerank:7|qdrant_semantic:9,0.587296,animal;beach;canine;cocker spaniel;cute;dog;duck;golden retriever;ground;mammal;nature;nova;nova scotia duck tolling retriever;orange;outdoors;pet;puppy;retriever;sand;scotia;sitting;smile;smiley;spaniel;summer;terrier;tolling;trees;walking;yellow,dog,0.479667,0.238707,0.406519,0.600863,2,high,
q018__BK0FjogYpoY,Q018,dog on beach,object_text,BK0FjogYpoY,data\unsplash-lite\images\BK0FjogYpoY.jpg,qdrant_filtered|qdrant_object_rerank|faiss_baseline|faiss_style_rerank|qdrant_semantic,8,faiss_baseline:10|faiss_style_rerank:10|qdrant_filtered:8|qdrant_object_rerank:8|qdrant_semantic:10,0.586959,accessories;accessory;animal;beak;bird;canine;chihuahua;dog;ground;hound;husky;leash;mammal;nature;outdoors;pet;pointer;puppy;rock;sand;snout;soil;strap;terrier,bird;dog,0.542146,0.242584,0.174690,0.537933,2,high,
q018__464wfabbCGQ,Q018,dog on beach,object_text,464wfabbCGQ,data\unsplash-lite\images\464wfabbCGQ.jpg,qdrant_filtered|qdrant_object_rerank,9,qdrant_filtered:9|qdrant_object_rerank:9,0.586883,analog photo;analog photography;analogue photo;analogue photography;animal;bulldog;canine;dog;film photo;film photography;french bulldog;mammal;pet;pitbull;pug;shot on film,dog,0.691487,0.200925,0.272971,0.590956,2,high,
q018__-ZaQMp3-53M,Q018,dog on beach,object_text,-ZaQMp3-53M,data\unsplash-lite\images\-ZaQMp3-53M.jpg,qdrant_filtered|qdrant_object_rerank,10,qdrant_filtered:10|qdrant_object_rerank:10,0.586070,airedale;animal;canine;cocker spaniel;dog;field;grassland;ground;hyena;mammal;nature;nikon;outdoors;perro;pet;playa;poodle;puppy;rock;sand;schnauzer;soil;spaniel;sphere;sun;terrier;white;wildlife,bear;dog,0.564444,0.195169,0.276910,0.545302,2,high,
q019__pl1Pp-mDzfw,Q019,car at night,object_text,pl1Pp-mDzfw,data\unsplash-lite\images\pl1Pp-mDzfw.jpg,faiss_baseline|faiss_style_rerank|qdrant_filtered|qdrant_object_rerank|qdrant_semantic,1,faiss_baseline:1|faiss_style_rerank:1|qdrant_filtered:1|qdrant_object_rerank:1|qdrant_semantic:1,0.595497,asphalt;automobile;car;crowd;flare;fog;freeway;laser;led;light;lighting;nature;road;spotlight;stage;tarmac;transportation;vehicle,car,0.149757,0.145320,0.448731,0.470980,2,high,
q019__a0dGKKDQUQ8,Q019,car at night,object_text,a0dGKKDQUQ8,data\unsplash-lite\images\a0dGKKDQUQ8.jpg,faiss_style_rerank|faiss_baseline|qdrant_semantic,2,faiss_baseline:9|faiss_style_rerank:2|qdrant_semantic:9,0.413090,building;city;computer;condo;downtown;electronics;gas pump;gas station;housing;light;lighting;machine;metropolis;night life;pc;petrol;pump;road;street;street photography;town;urban,,0.177183,0.209655,0.355703,0.477788,0,high,no car
q019__fsBOigltAQc,Q019,car at night,object_text,fsBOigltAQc,data\unsplash-lite\images\fsBOigltAQc.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic|faiss_style_rerank,2,faiss_baseline:2|faiss_style_rerank:3|qdrant_filtered:2|qdrant_object_rerank:2|qdrant_semantic:2,0.594811,alloy wheel;astronomy;automobile;camping;car;car wheel;coupe;forest;galaxy;leisure activities;light;machine;mountain tent;nature;night;night photography;night sky;nightsky;oregon;outdoors;outer space;pnw;sony;space;spoke;sports car;starry sky;stars;subaru;tent;tire;transportation;universe;usa;vehicle;wheel,car,0.147426,0.091684,0.575457,0.408299,2,high,
q019__OSbw1oA6Mjo,Q019,car at night,object_text,OSbw1oA6Mjo,data\unsplash-lite\images\OSbw1oA6Mjo.jpg,faiss_baseline|qdrant_filtered|qdrant_object_rerank|qdrant_semantic|faiss_style_rerank,3,faiss_baseline:3|faiss_style_rerank:6|qdrant_filtered:3|qdrant_object_rerank:3|qdrant_semantic:3,0.594579,asphalt;automobile;car;fashion;gas station;indoors;interior design;lamp post;led;light;lighting;machine;night life;premiere;pump;red carpet;red carpet premiere;road;spotlight;tarmac;transportation;vehicle,car,0.093924,0.115658,0.482969,0.484790,0,high,no car
q019__5rL7XPj-13I,Q019,car at night,object_text,5rL7XPj-13I,data\unsplash-lite\images\5rL7XPj-13I.jpg,qdrant_filtered|qdrant_object_rerank,4,qdrant_filtered:4|qdrant_object_rerank:4,0.583356,astronomy;aurora;automobile;car;car wheel;coupe;flare;jeep;landscape;light;machine;milky way;nature;nebula;night;offroad;outdoors;outer space;pickup truck;roof rack;sky;space;sports car;starry sky;suv;tire;transportation;truck;universe;vehicle;wheel,car;truck,0.247388,0.159855,0.322085,0.459788,2,high,
q019__WquLr1q8pUw,Q019,car at night,object_text,WquLr1q8pUw,data\unsplash-lite\images\WquLr1q8pUw.jpg,faiss_baseline|qdrant_semantic,4,faiss_baseline:4|qdrant_semantic:4,0.314049,gas pump;gas station;lighting;machine;night life;petrol;pump,chair,0.086023,0.101659,0.347360,0.505350,0,high,no car
q019__hPbMO39Qcec,Q019,car at night,object_text,hPbMO39Qcec,data\unsplash-lite\images\hPbMO39Qcec.jpg,faiss_style_rerank|faiss_baseline|qdrant_semantic,4,faiss_baseline:10|faiss_style_rerank:4|qdrant_semantic:10,0.407763,aircraft;astronomy;aurora;azure sky;backgrounds;car;f-pace;flare;fog;fpace;horizon;hurricane;jaguar;lagoon;lake;land;light;mood;moon;nature;night;ocean;outdoors;outer space;sand;scenery;sea;sky;smoke;snow;space;spaceship;sphere;storm;sun;tornado;transportation;universe;vehicle;wallpapers;water;weather;windshield,,0.195910,0.171488,0.919819,0.355001,2,high,
q019__0M7Z6WTi-1M,Q019,car at night,object_text,0M7Z6WTi-1M,data\unsplash-lite\images\0M7Z6WTi-1M.jpg,faiss_baseline|faiss_style_rerank|qdrant_semantic,5,faiss_baseline:5|faiss_style_rerank:5|qdrant_semantic:5,0.407441,adventure;astronomy;automobile;balkan campers;building;camping;car;car wheel;countryside;field;grassland;jeep;jungle;land;landscape;leisure activities;machine;milky way;mountain;mountain tent;nature;nebula;night;offroad;outdoors;outer space;plant;road trip;rural;scenery;shelter;sky;space;starry sky;suv;tent;tire;transportation;tree;truck;universe;vanlife;vegetation;vehicle;wheel;wilderness,truck,0.162068,0.128364,0.218027,0.497516,2,high,
q019__vHUMae-4w-I,Q019,car at night,object_text,vHUMae-4w-I,data\unsplash-lite\images\vHUMae-4w-I.jpg,qdrant_filtered|qdrant_object_rerank|faiss_style_rerank,5,faiss_style_rerank:8|qdrant_filtered:5|qdrant_object_rerank:5,0.582904,architecture;asphalt;automobile;building;bus;bus stop;canon;canon6d;car;car wash;city;cityscape;cold;depth;double decker bus;downtown;fire truck;fireman;flare;headlight;human;light;lighting;metropolis;metropolitan;night;nightlife;pedestrian;people;person;road;sigma;sigma35mm;sky;snow;snowstorm;stage;street;tarmac;tour bus;tower;town;transportation;truck;urban;vehicle;winter,car;train,0.244096,0.198135,0.326361,0.457500,2,high,
q019__l2EfYTbFilA,Q019,car at night,object_text,l2EfYTbFilA,data\unsplash-lite\images\l2EfYTbFilA.jpg,faiss_baseline|qdrant_semantic,6,faiss_baseline:6|qdrant_semantic:6,0.309899,background;contrast;fog;fuel;gas;gas pump;gas station;gasstation;lettering;lighting;machine;mist;moody;neon;neon sign;night;nighttime;petrol;pump;red;shadows;sign;signage;wallpaper;white,tv,0.040541,0.078569,0.469541,0.507047,0,high,no car
q019__tBTOdkeTn8s,Q019,car at night,object_text,tBTOdkeTn8s,data\unsplash-lite\images\tBTOdkeTn8s.jpg,qdrant_filtered|qdrant_object_rerank|faiss_style_rerank,6,faiss_style_rerank:9|qdrant_filtered:6|qdrant_object_rerank:6,0.582372,arcade game machine;asphalt;automobile;car;car mirror;car wash;car wheel;coupe;dj;driving;flare;headlight;laser;led;light;lighting;lights;machine;make out;mirror;reflection;spoke;sports car;spotlight;tarmac;tire;transportation;vehicle;wheel,car,0.177574,0.177310,0.524629,0.562947,2,high,
q019__K9X1klwnNxo,Q019,car at night,object_text,K9X1klwnNxo,data\unsplash-lite\images\K9X1klwnNxo.jpg,qdrant_filtered|qdrant_object_rerank,7,qdrant_filtered:7|qdrant_object_rerank:7,0.581343,astronomy;astrophotography;atmosphere;aurora;aurora boreali;automobile;car;computer wallpaper;dark;dirt road;flora;grand cherokee;grass;gravel;green;jeep;jeep，northern light，night，dark，window;landscape;light;nature;night;northern light;outdoors;phenomenon;plant;road;road trip;screenshot;sedan;sky;snow;suv;transportation;travel;van;vehicle;wanderlust,car,0.166284,0.107597,0.662607,0.477660,2,high,
q019__NzU9rrmaBu4,Q019,car at night,object_text,NzU9rrmaBu4,data\unsplash-lite\images\NzU9rrmaBu4.jpg,faiss_baseline|qdrant_semantic|faiss_style_rerank,7,faiss_baseline:7|faiss_style_rerank:10|qdrant_semantic:7,0.402468,animal;astrology;astronomy;aurora;bird;camping;copper mountain;ice;jungle;land;landscape;leisure activities;long exposure;milky way;milky way galaxy;moon;mountain;mountain tent;nature;nature photography;nebula;night;night photography;ocean;outdoors;outer space;pipeline park;plant;scenery;sea;ski resort;sky;snow;space;star photography;starry sky;summer snow;tent;terrain park;tree;universe;vegetation;water;wilderness;woodward,,0.203702,0.091418,0.107532,0.512189,0,high,no car
